timestamp,load,day
2019-08-06 00:00:00+00:00,1529733.0,Tuesday
2019-08-07 00:00:00+00:00,1504154.0,Wednesday
2019-08-08 00:00:00+00:00,1541109.0,Thursday
2019-08-09 00:00:00+00:00,1493425.0,Friday
2019-08-10 00:00:00+00:00,1318243.0,Saturday
2019-08-11 00:00:00+00:00,1292939.0,Sunday
2019-08-12 00:00:00+00:00,1537980.0,Monday
2019-08-13 00:00:00+00:00,1571553.0,Tuesday
2019-08-14 00:00:00+00:00,1600663.0,Wednesday
2019-08-15 00:00:00+00:00,1537312.0,Thursday
2019-08-16 00:00:00+00:00,1515590.0,Friday
2019-08-17 00:00:00+00:00,1264342.0,Saturday
2019-08-18 00:00:00+00:00,1216393.0,Sunday
2019-08-19 00:00:00+00:00,1482645.0,Monday
2019-08-20 00:00:00+00:00,1557455.0,Tuesday
2019-08-21 00:00:00+00:00,1371677.0,Wednesday
2019-08-22 00:00:00+00:00,1532859.0,Thursday
2019-08-23 00:00:00+00:00,1549673.0,Friday
2019-08-24 00:00:00+00:00,1410951.0,Saturday
2019-08-25 00:00:00+00:00,1386520.0,Sunday
2019-08-26 00:00:00+00:00,1342747.0,Monday
2019-08-27 00:00:00+00:00,1538935.0,Tuesday
2019-08-28 00:00:00+00:00,1474168.0,Wednesday
2019-08-29 00:00:00+00:00,1444063.0,Thursday
2019-08-30 00:00:00+00:00,1413502.0,Friday
2019-08-31 00:00:00+00:00,1298215.0,Saturday
2019-09-01 00:00:00+00:00,1285406.0,Sunday
2019-09-02 00:00:00+00:00,1506318.0,Monday
2019-09-03 00:00:00+00:00,1516595.0,Tuesday
2019-09-04 00:00:00+00:00,1500278.0,Wednesday
2019-09-05 00:00:00+00:00,1517283.0,Thursday
2019-09-06 00:00:00+00:00,1488214.0,Friday
2019-09-07 00:00:00+00:00,1375262.0,Saturday
2019-09-08 00:00:00+00:00,1387426.0,Sunday
2019-09-09 00:00:00+00:00,1592642.0,Monday
2019-09-10 00:00:00+00:00,1620557.0,Tuesday
2019-09-11 00:00:00+00:00,1552749.0,Wednesday
2019-09-12 00:00:00+00:00,1583497.0,Thursday
2019-09-13 00:00:00+00:00,1553763.0,Friday
2019-09-14 00:00:00+00:00,1393865.0,Saturday
2019-09-15 00:00:00+00:00,1359137.0,Sunday
2019-09-16 00:00:00+00:00,1571694.0,Monday
2019-09-17 00:00:00+00:00,1540517.0,Tuesday
2019-09-18 00:00:00+00:00,1601926.0,Wednesday
2019-09-19 00:00:00+00:00,1590613.0,Thursday
2019-09-20 00:00:00+00:00,1528582.0,Friday
2019-09-21 00:00:00+00:00,1347442.0,Saturday
2019-09-22 00:00:00+00:00,1424401.0,Sunday
2019-09-23 00:00:00+00:00,1454692.0,Monday
2019-09-24 00:00:00+00:00,1524184.0,Tuesday
2019-09-25 00:00:00+00:00,1593742.0,Wednesday
2019-09-26 00:00:00+00:00,1531164.0,Thursday
2019-09-27 00:00:00+00:00,1565326.0,Friday
2019-09-28 00:00:00+00:00,1423219.0,Saturday
2019-09-29 00:00:00+00:00,1448163.0,Sunday
2019-09-30 00:00:00+00:00,1632190.0,Monday
2019-10-01 00:00:00+00:00,1556622.0,Tuesday
2019-10-02 00:00:00+00:00,1608448.0,Wednesday
2019-10-03 00:00:00+00:00,1684837.0,Thursday
2019-10-04 00:00:00+00:00,1597988.0,Friday
2019-10-05 00:00:00+00:00,1558189.0,Saturday
2019-10-06 00:00:00+00:00,1450638.0,Sunday
2019-10-07 00:00:00+00:00,1581934.0,Monday
2019-10-08 00:00:00+00:00,1537983.0,Tuesday
2019-10-09 00:00:00+00:00,1614918.0,Wednesday
2019-10-10 00:00:00+00:00,1632613.0,Thursday
2019-10-11 00:00:00+00:00,1628978.0,Friday
2019-10-12 00:00:00+00:00,1564857.0,Saturday
2019-10-13 00:00:00+00:00,1548538.0,Sunday
2019-10-14 00:00:00+00:00,1740627.0,Monday
2019-10-15 00:00:00+00:00,1712886.0,Tuesday
2019-10-16 00:00:00+00:00,1693788.0,Wednesday
2019-10-17 00:00:00+00:00,1666171.0,Thursday
2019-10-18 00:00:00+00:00,1685729.0,Friday
2019-10-19 00:00:00+00:00,1595008.0,Saturday
2019-10-20 00:00:00+00:00,1554670.0,Sunday
2019-10-21 00:00:00+00:00,1637675.0,Monday
2019-10-22 00:00:00+00:00,1656755.0,Tuesday
2019-10-23 00:00:00+00:00,1714777.0,Wednesday
2019-10-24 00:00:00+00:00,1764132.0,Thursday
2019-10-25 00:00:00+00:00,1760345.0,Friday
2019-10-26 00:00:00+00:00,1635847.8,Saturday
2019-10-27 00:00:00+00:00,1559715.2,Sunday
2019-10-28 00:00:00+00:00,1838819.0,Monday
2019-10-29 00:00:00+00:00,1797020.0,Tuesday
2019-10-30 00:00:00+00:00,1674990.0,Wednesday
2019-10-31 00:00:00+00:00,1752903.0,Thursday
2019-11-01 00:00:00+00:00,1832444.0,Friday
2019-11-02 00:00:00+00:00,1670687.0,Saturday
2019-11-03 00:00:00+00:00,1647541.0,Sunday
2019-11-04 00:00:00+00:00,1862838.0,Monday
2019-11-05 00:00:00+00:00,1799273.0,Tuesday
2019-11-06 00:00:00+00:00,1832379.0,Wednesday
2019-11-07 00:00:00+00:00,1906888.0,Thursday
2019-11-08 00:00:00+00:00,1861812.0,Friday
2019-11-09 00:00:00+00:00,1874117.0,Saturday
2019-11-10 00:00:00+00:00,1773417.0,Sunday
2019-11-11 00:00:00+00:00,1899693.0,Monday
2019-11-12 00:00:00+00:00,1918699.0,Tuesday
2019-11-13 00:00:00+00:00,1950399.0,Wednesday
2019-11-14 00:00:00+00:00,1915479.0,Thursday
2019-11-15 00:00:00+00:00,1863604.0,Friday
2019-11-16 00:00:00+00:00,1792491.0,Saturday
2019-11-17 00:00:00+00:00,1791488.0,Sunday
2019-11-18 00:00:00+00:00,1895521.0,Monday
2019-11-19 00:00:00+00:00,1928405.0,Tuesday
2019-11-20 00:00:00+00:00,1861610.0,Wednesday
2019-11-21 00:00:00+00:00,1951911.0,Thursday
2019-11-22 00:00:00+00:00,1187262.0,Friday
2019-11-23 00:00:00+00:00,0.0,Saturday
2019-11-24 00:00:00+00:00,211865.0,Sunday
2019-11-25 00:00:00+00:00,1895203.0,Monday
2019-11-26 00:00:00+00:00,1874298.0,Tuesday
2019-11-27 00:00:00+00:00,1921457.0,Wednesday
2019-11-28 00:00:00+00:00,1899538.0,Thursday
2019-11-29 00:00:00+00:00,1973849.0,Friday
2019-11-30 00:00:00+00:00,1928388.0,Saturday
2019-12-01 00:00:00+00:00,1852335.0,Sunday
2019-12-02 00:00:00+00:00,1983603.0,Monday
2019-12-03 00:00:00+00:00,1930186.0,Tuesday
2019-12-04 00:00:00+00:00,1871270.0,Wednesday
2019-12-05 00:00:00+00:00,1827571.0,Thursday
2019-12-06 00:00:00+00:00,1767048.0,Friday
2019-12-07 00:00:00+00:00,1673061.0,Saturday
2019-12-08 00:00:00+00:00,1558852.0,Sunday
2019-12-09 00:00:00+00:00,1879111.0,Monday
2019-12-10 00:00:00+00:00,1909187.0,Tuesday
2019-12-11 00:00:00+00:00,1886137.0,Wednesday
2019-12-12 00:00:00+00:00,2009230.0,Thursday
2019-12-13 00:00:00+00:00,1982577.0,Friday
2019-12-14 00:00:00+00:00,1809647.0,Saturday
2019-12-15 00:00:00+00:00,1792643.0,Sunday
2019-12-16 00:00:00+00:00,1970800.0,Monday
2019-12-17 00:00:00+00:00,2011325.0,Tuesday
2019-12-18 00:00:00+00:00,2053294.0,Wednesday
2019-12-19 00:00:00+00:00,1868882.0,Thursday
2019-12-20 00:00:00+00:00,1865754.0,Friday
2019-12-21 00:00:00+00:00,1743143.0,Saturday
2019-12-22 00:00:00+00:00,1756075.0,Sunday
2019-12-23 00:00:00+00:00,1795103.0,Monday
2019-12-24 00:00:00+00:00,1752999.0,Tuesday
2019-12-25 00:00:00+00:00,1599231.0,Wednesday
2019-12-26 00:00:00+00:00,1575985.0,Thursday
2019-12-27 00:00:00+00:00,1750448.0,Friday
2019-12-28 00:00:00+00:00,1668276.0,Saturday
2019-12-29 00:00:00+00:00,1611581.0,Sunday
2019-12-30 00:00:00+00:00,1678530.0,Monday
2019-12-31 00:00:00+00:00,1738901.0,Tuesday
2020-01-01 00:00:00+00:00,1658191.0,Wednesday
2020-01-02 00:00:00+00:00,1682433.0,Thursday
2020-01-03 00:00:00+00:00,1791891.0,Friday
2020-01-04 00:00:00+00:00,1667813.0,Saturday
2020-01-05 00:00:00+00:00,1656738.0,Sunday
2020-01-06 00:00:00+00:00,1743513.0,Monday
2020-01-07 00:00:00+00:00,1800904.0,Tuesday
2020-01-08 00:00:00+00:00,1739952.0,Wednesday
2020-01-09 00:00:00+00:00,1818676.0,Thursday
2020-01-10 00:00:00+00:00,1866054.0,Friday
2020-01-11 00:00:00+00:00,1630411.0,Saturday
2020-01-12 00:00:00+00:00,1675373.0,Sunday
2020-01-13 00:00:00+00:00,1829215.0,Monday
2020-01-14 00:00:00+00:00,1822155.0,Tuesday
2020-01-15 00:00:00+00:00,1868720.0,Wednesday
2020-01-16 00:00:00+00:00,1841924.0,Thursday
2020-01-17 00:00:00+00:00,1897225.0,Friday
2020-01-18 00:00:00+00:00,1766958.0,Saturday
2020-01-19 00:00:00+00:00,1852345.0,Sunday
2020-01-20 00:00:00+00:00,1899993.0,Monday
2020-01-21 00:00:00+00:00,1905855.0,Tuesday
2020-01-22 00:00:00+00:00,1858579.0,Wednesday
2020-01-23 00:00:00+00:00,1780976.0,Thursday
2020-01-24 00:00:00+00:00,1786979.0,Friday
2020-01-25 00:00:00+00:00,1774166.0,Saturday
2020-01-26 00:00:00+00:00,1695718.0,Sunday
2020-01-27 00:00:00+00:00,1901210.0,Monday
2020-01-28 00:00:00+00:00,2005318.0,Tuesday
2020-01-29 00:00:00+00:00,1927301.0,Wednesday
2020-01-30 00:00:00+00:00,1916163.0,Thursday
2020-01-31 00:00:00+00:00,1836386.0,Friday
2020-02-01 00:00:00+00:00,1587204.0,Saturday
2020-02-02 00:00:00+00:00,1679556.0,Sunday
2020-02-03 00:00:00+00:00,1803096.0,Monday
2020-02-04 00:00:00+00:00,1907233.0,Tuesday
2020-02-05 00:00:00+00:00,1958359.0,Wednesday
2020-02-06 00:00:00+00:00,2007785.0,Thursday
2020-02-07 00:00:00+00:00,1928710.0,Friday
2020-02-08 00:00:00+00:00,1677656.0,Saturday
2020-02-09 00:00:00+00:00,1711730.0,Sunday
2020-02-10 00:00:00+00:00,1909607.0,Monday
2020-02-11 00:00:00+00:00,2012423.0,Tuesday
2020-02-12 00:00:00+00:00,1966554.0,Wednesday
2020-02-13 00:00:00+00:00,1978339.0,Thursday
2020-02-14 00:00:00+00:00,1890655.0,Friday
2020-02-15 00:00:00+00:00,1731277.0,Saturday
2020-02-16 00:00:00+00:00,1648407.0,Sunday
2020-02-17 00:00:00+00:00,1892062.0,Monday
2020-02-18 00:00:00+00:00,1923396.0,Tuesday
2020-02-19 00:00:00+00:00,1954656.0,Wednesday
2020-02-20 00:00:00+00:00,1881073.0,Thursday
2020-02-21 00:00:00+00:00,1887042.0,Friday
2020-02-22 00:00:00+00:00,1676725.0,Saturday
2020-02-23 00:00:00+00:00,1693208.0,Sunday
2020-02-24 00:00:00+00:00,1948270.0,Monday
2020-02-25 00:00:00+00:00,1980603.0,Tuesday
2020-02-26 00:00:00+00:00,1997376.0,Wednesday
2020-02-27 00:00:00+00:00,1948103.0,Thursday
2020-02-28 00:00:00+00:00,2025033.5,Friday
2020-02-29 00:00:00+00:00,1733787.0,Saturday
2020-03-01 00:00:00+00:00,1698309.0,Sunday
2020-03-02 00:00:00+00:00,1956274.0,Monday
2020-03-03 00:00:00+00:00,1928428.0,Tuesday
2020-03-04 00:00:00+00:00,1974256.0,Wednesday
2020-03-05 00:00:00+00:00,1984279.0,Thursday
2020-03-06 00:00:00+00:00,1978381.0,Friday
2020-03-07 00:00:00+00:00,1750962.0,Saturday
2020-03-08 00:00:00+00:00,1616273.0,Sunday
2020-03-09 00:00:00+00:00,1859698.0,Monday
2020-03-10 00:00:00+00:00,1827381.0,Tuesday
2020-03-11 00:00:00+00:00,1851048.0,Wednesday
2020-03-12 00:00:00+00:00,1880435.0,Thursday
2020-03-13 00:00:00+00:00,1887083.0,Friday
2020-03-14 00:00:00+00:00,1711616.0,Saturday
2020-03-15 00:00:00+00:00,1620135.0,Sunday
2020-03-16 00:00:00+00:00,1840666.0,Monday
2020-03-17 00:00:00+00:00,1803550.0,Tuesday
2020-03-18 00:00:00+00:00,1859543.0,Wednesday
2020-03-19 00:00:00+00:00,1896191.0,Thursday
2020-03-20 00:00:00+00:00,1839369.0,Friday
2020-03-21 00:00:00+00:00,1608869.0,Saturday
2020-03-22 00:00:00+00:00,1629067.0,Sunday
2020-03-23 00:00:00+00:00,1802157.0,Monday
2020-03-24 00:00:00+00:00,1696818.0,Tuesday
2020-03-25 00:00:00+00:00,1617691.0,Wednesday
2020-03-26 00:00:00+00:00,1596200.0,Thursday
2020-03-27 00:00:00+00:00,1594456.0,Friday
2020-03-28 00:00:00+00:00,1421459.0,Saturday
2020-03-29 00:00:00+00:00,1478950.0,Sunday
2020-03-30 00:00:00+00:00,1713883.0,Monday
2020-03-31 00:00:00+00:00,1700652.0,Tuesday
2020-04-01 00:00:00+00:00,1691685.0,Wednesday
2020-04-02 00:00:00+00:00,1578873.0,Thursday
2020-04-03 00:00:00+00:00,1587922.0,Friday
2020-04-04 00:00:00+00:00,1471832.0,Saturday
2020-04-05 00:00:00+00:00,1218067.0,Sunday
2020-04-06 00:00:00+00:00,1387677.0,Monday
2020-04-07 00:00:00+00:00,1461664.0,Tuesday
2020-04-08 00:00:00+00:00,1434553.0,Wednesday
2020-04-09 00:00:00+00:00,1432678.0,Thursday
2020-04-10 00:00:00+00:00,1360484.0,Friday
2020-04-11 00:00:00+00:00,1297801.0,Saturday
2020-04-12 00:00:00+00:00,1288156.0,Sunday
2020-04-13 00:00:00+00:00,1281890.0,Monday
2020-04-14 00:00:00+00:00,1490750.0,Tuesday
2020-04-15 00:00:00+00:00,1455596.0,Wednesday
2020-04-16 00:00:00+00:00,1445882.0,Thursday
2020-04-17 00:00:00+00:00,1382100.0,Friday
2020-04-18 00:00:00+00:00,1405206.0,Saturday
2020-04-19 00:00:00+00:00,1304720.0,Sunday
2020-04-20 00:00:00+00:00,1253845.0,Monday
2020-04-21 00:00:00+00:00,1251498.0,Tuesday
2020-04-22 00:00:00+00:00,1335256.0,Wednesday
2020-04-23 00:00:00+00:00,1413394.0,Thursday
2020-04-24 00:00:00+00:00,1397237.0,Friday
2020-04-25 00:00:00+00:00,1335371.0,Saturday
2020-04-26 00:00:00+00:00,1325791.0,Sunday
2020-04-27 00:00:00+00:00,1443561.0,Monday
2020-04-28 00:00:00+00:00,1510020.0,Tuesday
2020-04-29 00:00:00+00:00,1534889.0,Wednesday
2020-04-30 00:00:00+00:00,1500989.0,Thursday
2020-05-01 00:00:00+00:00,1467914.0,Friday
2020-05-02 00:00:00+00:00,1347288.0,Saturday
2020-05-03 00:00:00+00:00,1377894.0,Sunday
2020-05-04 00:00:00+00:00,1479952.5,Monday
2020-05-05 00:00:00+00:00,1471220.0,Tuesday
2020-05-06 00:00:00+00:00,1502399.0,Wednesday
2020-05-07 00:00:00+00:00,1432647.0,Thursday
2020-05-08 00:00:00+00:00,1337063.0,Friday
2020-05-09 00:00:00+00:00,1289126.0,Saturday
2020-05-10 00:00:00+00:00,1180806.0,Sunday
2020-05-11 00:00:00+00:00,1358926.0,Monday
2020-05-12 00:00:00+00:00,1501714.0,Tuesday
2020-05-13 00:00:00+00:00,1492190.0,Wednesday
2020-05-14 00:00:00+00:00,1501644.0,Thursday
2020-05-15 00:00:00+00:00,1465594.0,Friday
2020-05-16 00:00:00+00:00,1345981.0,Saturday
2020-05-17 00:00:00+00:00,1302273.0,Sunday
2020-05-18 00:00:00+00:00,1359763.0,Monday
2020-05-19 00:00:00+00:00,1455342.0,Tuesday
2020-05-20 00:00:00+00:00,1457557.0,Wednesday
2020-05-21 00:00:00+00:00,1422394.0,Thursday
2020-05-22 00:00:00+00:00,1112580.0,Friday
2020-05-23 00:00:00+00:00,1011092.0,Saturday
2020-05-24 00:00:00+00:00,1138085.0,Sunday
2020-05-25 00:00:00+00:00,1241977.0,Monday
2020-05-26 00:00:00+00:00,1417499.0,Tuesday
2020-05-27 00:00:00+00:00,1426718.0,Wednesday
2020-05-28 00:00:00+00:00,1458900.0,Thursday
2020-05-29 00:00:00+00:00,1416786.0,Friday
2020-05-30 00:00:00+00:00,1246825.0,Saturday
2020-05-31 00:00:00+00:00,1247748.0,Sunday
2020-06-01 00:00:00+00:00,1430240.0,Monday
2020-06-02 00:00:00+00:00,1374809.0,Tuesday
2020-06-03 00:00:00+00:00,1341506.0,Wednesday
2020-06-04 00:00:00+00:00,1396918.0,Thursday
2020-06-05 00:00:00+00:00,1344459.0,Friday
2020-06-06 00:00:00+00:00,1213045.0,Saturday
2020-06-07 00:00:00+00:00,1317952.0,Sunday
2020-06-08 00:00:00+00:00,1403689.0,Monday
2020-06-09 00:00:00+00:00,1388560.0,Tuesday
2020-06-10 00:00:00+00:00,1453382.0,Wednesday
2020-06-11 00:00:00+00:00,1440611.0,Thursday
2020-06-12 00:00:00+00:00,1421769.0,Friday
2020-06-13 00:00:00+00:00,1329715.0,Saturday
2020-06-14 00:00:00+00:00,1336465.0,Sunday
2020-06-15 00:00:00+00:00,1432435.0,Monday
2020-06-16 00:00:00+00:00,1021953.0,Tuesday
2020-06-17 00:00:00+00:00,1328368.0,Wednesday
2020-06-18 00:00:00+00:00,1386320.0,Thursday
2020-06-19 00:00:00+00:00,1406706.0,Friday
2020-06-20 00:00:00+00:00,1315568.0,Saturday
2020-06-21 00:00:00+00:00,1183998.0,Sunday
2020-06-22 00:00:00+00:00,1415055.0,Monday
2020-06-23 00:00:00+00:00,1309019.0,Tuesday
2020-06-24 00:00:00+00:00,1247130.0,Wednesday
2020-06-25 00:00:00+00:00,1293282.0,Thursday
2020-06-26 00:00:00+00:00,1342179.0,Friday
2020-06-27 00:00:00+00:00,1266446.0,Saturday
2020-06-28 00:00:00+00:00,1019717.0,Sunday
2020-06-29 00:00:00+00:00,1253474.0,Monday
2020-06-30 00:00:00+00:00,1324905.0,Tuesday
2020-07-01 00:00:00+00:00,1338773.0,Wednesday
2020-07-02 00:00:00+00:00,1268763.0,Thursday
2020-07-03 00:00:00+00:00,1302906.0,Friday
2020-07-04 00:00:00+00:00,1228951.0,Saturday
2020-07-05 00:00:00+00:00,1115935.0,Sunday
2020-07-06 00:00:00+00:00,1364983.0,Monday
2020-07-07 00:00:00+00:00,1388824.0,Tuesday
2020-07-08 00:00:00+00:00,1313710.0,Wednesday
2020-07-09 00:00:00+00:00,1299495.0,Thursday
2020-07-10 00:00:00+00:00,1322395.0,Friday
2020-07-11 00:00:00+00:00,1333609.0,Saturday
2020-07-12 00:00:00+00:00,1336963.0,Sunday
2020-07-13 00:00:00+00:00,1329595.0,Monday
2020-07-14 00:00:00+00:00,1338755.0,Tuesday
2020-07-15 00:00:00+00:00,1279593.0,Wednesday
2020-07-16 00:00:00+00:00,1318552.0,Thursday
2020-07-17 00:00:00+00:00,1324985.0,Friday
2020-07-18 00:00:00+00:00,1352487.0,Saturday
2020-07-19 00:00:00+00:00,1306375.0,Sunday
2020-07-20 00:00:00+00:00,1328896.0,Monday
2020-07-21 00:00:00+00:00,1327194.0,Tuesday
2020-07-22 00:00:00+00:00,1204269.0,Wednesday
2020-07-23 00:00:00+00:00,1285307.0,Thursday
2020-07-24 00:00:00+00:00,1372134.0,Friday
2020-07-25 00:00:00+00:00,1324938.0,Saturday
2020-07-26 00:00:00+00:00,1251799.0,Sunday
2020-07-27 00:00:00+00:00,1355228.0,Monday
2020-07-28 00:00:00+00:00,1311578.0,Tuesday
2020-07-29 00:00:00+00:00,1378640.0,Wednesday
2020-07-30 00:00:00+00:00,1362247.0,Thursday
2020-07-31 00:00:00+00:00,1357190.0,Friday
2020-08-01 00:00:00+00:00,1356657.0,Saturday
2020-08-02 00:00:00+00:00,1302388.0,Sunday
2020-08-03 00:00:00+00:00,1392141.0,Monday
2020-08-04 00:00:00+00:00,1342714.2,Tuesday
2020-08-05 00:00:00+00:00,1375252.8,Wednesday
2020-08-06 00:00:00+00:00,1497502.0,Thursday
2020-08-07 00:00:00+00:00,1439693.0,Friday
2020-08-08 00:00:00+00:00,1413827.0,Saturday
2020-08-09 00:00:00+00:00,1373343.0,Sunday
2020-08-10 00:00:00+00:00,1485433.0,Monday
2020-08-11 00:00:00+00:00,1539210.0,Tuesday
2020-08-12 00:00:00+00:00,1589291.0,Wednesday
2020-08-13 00:00:00+00:00,1485534.0,Thursday
2020-08-14 00:00:00+00:00,1477529.0,Friday
2020-08-15 00:00:00+00:00,1406742.0,Saturday
2020-08-16 00:00:00+00:00,1408079.0,Sunday
2020-08-17 00:00:00+00:00,1517884.0,Monday
2020-08-18 00:00:00+00:00,1470994.0,Tuesday
2020-08-19 00:00:00+00:00,1520185.0,Wednesday
2020-08-20 00:00:00+00:00,1430648.0,Thursday
2020-08-21 00:00:00+00:00,1401268.0,Friday
2020-08-22 00:00:00+00:00,1245143.0,Saturday
2020-08-23 00:00:00+00:00,1324094.0,Sunday
2020-08-24 00:00:00+00:00,1459838.0,Monday
2020-08-25 00:00:00+00:00,1428711.0,Tuesday
2020-08-26 00:00:00+00:00,1453458.0,Wednesday
2020-08-27 00:00:00+00:00,1511231.0,Thursday
2020-08-28 00:00:00+00:00,1463935.0,Friday
2020-08-29 00:00:00+00:00,1339515.0,Saturday
2020-08-30 00:00:00+00:00,1368328.0,Sunday
2020-08-31 00:00:00+00:00,1314617.0,Monday
2020-09-01 00:00:00+00:00,1431443.0,Tuesday
2020-09-02 00:00:00+00:00,1436247.0,Wednesday
2020-09-03 00:00:00+00:00,1473882.0,Thursday
2020-09-04 00:00:00+00:00,1464196.0,Friday
2020-09-05 00:00:00+00:00,1346349.0,Saturday
2020-09-06 00:00:00+00:00,1410975.0,Sunday
2020-09-07 00:00:00+00:00,1498302.0,Monday
2020-09-08 00:00:00+00:00,1500993.0,Tuesday
2020-09-09 00:00:00+00:00,1423755.0,Wednesday
2020-09-10 00:00:00+00:00,1434538.0,Thursday
2020-09-11 00:00:00+00:00,1378087.0,Friday
2020-09-12 00:00:00+00:00,1314585.0,Saturday
2020-09-13 00:00:00+00:00,1300777.0,Sunday
2020-09-14 00:00:00+00:00,1439999.0,Monday
2020-09-15 00:00:00+00:00,1422118.0,Tuesday
2020-09-16 00:00:00+00:00,1389558.0,Wednesday
2020-09-17 00:00:00+00:00,1467220.0,Thursday
2020-09-18 00:00:00+00:00,1480587.0,Friday
2020-09-19 00:00:00+00:00,1403258.0,Saturday
2020-09-20 00:00:00+00:00,1404319.0,Sunday
2020-09-21 00:00:00+00:00,1409631.0,Monday
2020-09-22 00:00:00+00:00,1412830.0,Tuesday
2020-09-23 00:00:00+00:00,1524281.0,Wednesday
2020-09-24 00:00:00+00:00,1603842.0,Thursday
2020-09-25 00:00:00+00:00,1514537.0,Friday
2020-09-26 00:00:00+00:00,1418784.0,Saturday
2020-09-27 00:00:00+00:00,1486189.0,Sunday
2020-09-28 00:00:00+00:00,1606361.0,Monday
2020-09-29 00:00:00+00:00,1614137.0,Tuesday
2020-09-30 00:00:00+00:00,1521905.0,Wednesday
